year_month,avg_rating,num_ratings,rating_std,median_rating,num_users,num_movies,date,trend,rating_change,rating_pct_change,year,month,quarter,day_of_week,day_of_year,week_of_year,is_month_start,is_month_end,avg_rating_lag_1,avg_rating_lag_2,avg_rating_lag_3,avg_rating_lag_6,avg_rating_lag_12,num_ratings_lag_1,num_ratings_lag_3,num_ratings_lag_6,avg_rating_rolling_mean_3,avg_rating_rolling_std_3,avg_rating_rolling_min_3,avg_rating_rolling_max_3,avg_rating_rolling_mean_6,avg_rating_rolling_std_6,avg_rating_rolling_min_6,avg_rating_rolling_max_6,avg_rating_rolling_mean_12,avg_rating_rolling_std_12,avg_rating_rolling_min_12,avg_rating_rolling_max_12,num_ratings_rolling_mean_3,num_ratings_rolling_std_3,num_ratings_rolling_min_3,num_ratings_rolling_max_3,num_ratings_rolling_mean_6,num_ratings_rolling_std_6,num_ratings_rolling_min_6,num_ratings_rolling_max_6,cumulative_ratings,cumulative_avg_rating
2004-04,3.6036036036036037,111,0.7265019461812047,3.5,9,109,2004-04-01,3.6015279985868225,-0.16722972972972983,-4.434821561893387,2004,4,2,3,92,14,1,0,3.7708333333333335,3.61875,3.197841726618705,3.1,2.8222222222222224,216.0,139.0,120.0,3.664395645645646,0.09248832007975752,3.6036036036036037,3.7708333333333335,3.5429183262987074,0.19976835114316926,3.197841726618705,3.7708333333333335,3.4563029040456867,0.2369095862160538,3.0673076923076925,3.7708333333333335,162.33333333333334,52.538874496259545,111.0,216.0,149.33333333333334,47.6389196630966,86.0,216.0,33003,3.5202405841893163
2004-05,3.4301470588235294,544,0.6864186130954325,3.5,10,438,2004-05-01,3.4721265901361185,-0.17345654478007422,-4.813419117647055,2004,5,2,5,122,18,1,0,3.6036036036036037,3.7708333333333335,3.61875,3.436046511627907,3.3873355263157894,111.0,160.0,86.0,3.6015279985868225,0.17035262108926233,3.4301470588235294,3.7708333333333335,3.541935084164644,0.20041304548290562,3.197841726618705,3.7708333333333335,3.4598705317546643,0.23609754646031542,3.0673076923076925,3.7708333333333335,290.3333333333333,225.86795552564243,111.0,544.0,225.66666666666666,160.08581032267335,111.0,544.0,33547,3.5187796226190122
2004-06,3.3826291079812205,213,0.8441410944042095,3.5,8,203,2004-06-01,3.4103193283288564,-0.04751795084230892,-1.3853036044060074,2004,6,2,1,153,23,1,0,3.4301470588235294,3.6036036036036037,3.7708333333333335,3.630434782608696,3.529816513761468,544.0,216.0,184.0,3.4721265901361185,0.11631484305887285,3.3826291079812205,3.6036036036036037,3.5006341383933983,0.2040286904786366,3.197841726618705,3.7708333333333335,3.4476049146063104,0.23595666371558408,3.0673076923076925,3.7708333333333335,289.3333333333333,226.36769498613,111.0,544.0,230.5,159.01037701986712,111.0,544.0,33760,3.517920616113744
2004-07,3.418181818181818,220,0.8772291181300984,3.5,9,206,2004-07-01,3.587955037785053,0.03555271020059747,1.0510377894139111,2004,7,3,3,183,27,1,0,3.3826291079812205,3.4301470588235294,3.6036036036036037,3.197841726618705,3.74,213.0,111.0,139.0,3.4103193283288564,0.024715439973407943,3.3826291079812205,3.4301470588235294,3.5373574869872506,0.15176432201304718,3.3826291079812205,3.7708333333333335,3.420786732788129,0.21724959939247646,3.0673076923076925,3.7708333333333335,325.6666666666667,189.11460370191816,213.0,544.0,244.0,153.01372487460162,111.0,544.0,33980,3.5172748675691583
2004-08,3.9630541871921183,203,0.7208799161336488,4.0,9,194,2004-08-01,3.5803586074358584,0.5448723690103003,15.940415050833256,2004,8,3,6,214,31,1,0,3.418181818181818,3.3826291079812205,3.4301470588235294,3.61875,3.0673076923076925,220.0,544.0,160.0,3.587955037785053,0.3253314121247442,3.3826291079812205,3.9630541871921183,3.5947415181859377,0.23237789238716733,3.3826291079812205,3.9630541871921183,3.4954322740284973,0.23768090735271502,3.1,3.9630541871921183,212.0,8.544003745336509,203.0,220.0,251.16666666666666,149.25336400452403,111.0,544.0,34183,3.5199221835415266
2004-09,3.3598398169336385,874,0.9269296627800558,3.5,11,735,2004-09-01,3.6850591562308956,-0.6032143702584798,-15.220946819449521,2004,9,3,2,245,36,1,0,3.9630541871921183,3.418181818181818,3.3826291079812205,3.7708333333333335,3.3936651583710407,203.0,213.0,216.0,3.5803586074358584,0.3327053912264506,3.3598398169336385,3.9630541871921183,3.526242598785988,0.2306578827992081,3.3598398169336385,3.9630541871921183,3.4926134955753807,0.2391932982810572,3.1,3.9630541871921183,432.3333333333333,382.58898747001786,203.0,874.0,360.8333333333333,291.85847026712605,111.0,874.0,35057,3.515931197763642
2004-10,3.732283464566929,127,0.8208475961790843,4.0,8,125,2004-10-01,3.575805799715876,0.37244364763329063,11.085160838804553,2004,10,4,4,275,40,1,0,3.3598398169336385,3.9630541871921183,3.418181818181818,3.6036036036036037,3.1,874.0,220.0,111.0,3.6850591562308956,0.3043673694648391,3.3598398169336385,3.9630541871921183,3.547689242279876,0.24483613160214357,3.3598398169336385,3.9630541871921183,3.5453037842892914,0.21305759191519213,3.197841726618705,3.9630541871921183,401.3333333333333,411.1013662508719,127.0,874.0,363.5,289.180047721139,127.0,874.0,35184,3.516712141882674
2004-11,3.635294117647059,425,0.8494873429533591,4.0,10,388,2004-11-01,3.590610967120975,-0.09698934691987038,-2.598659717051377,2004,11,4,0,306,45,1,0,3.732283464566929,3.3598398169336385,3.9630541871921183,3.4301470588235294,3.436046511627907,127.0,203.0,544.0,3.575805799715876,0.1932167504211495,3.3598398169336385,3.732283464566929,3.581880418750464,0.23940254246572526,3.3598398169336385,3.9630541871921183,3.561907751457554,0.21152728600250628,3.197841726618705,3.9630541871921183,475.3333333333333,376.0350161000082,127.0,874.0,343.6666666666667,278.19681282622,127.0,874.0,35609,3.5181274396922126
2004-12,3.404255319148936,47,0.6807787889483347,3.5,7,47,2004-12-01,3.515174044347243,-0.2310387984981226,-6.355436204640908,2004,12,4,2,336,49,1,0,3.635294117647059,3.732283464566929,3.3598398169336385,3.3826291079812205,3.630434782608696,425.0,874.0,213.0,3.590610967120975,0.16851722167865923,3.404255319148936,3.732283464566929,3.5854847872784164,0.23594047089278522,3.3598398169336385,3.9630541871921183,3.5430594628359073,0.21491583121312272,3.197841726618705,3.9630541871921183,199.66666666666666,199.20174028691028,47.0,425.0,316.0,301.10197608119455,47.0,874.0,35656,3.517977339017276
2005-01,3.505972696245734,1172,0.899500853674485,3.5,14,882,2005-01-01,3.5543456680529055,0.10171737709679762,2.9879479522184393,2005,1,1,5,1,53,1,0,3.404255319148936,3.635294117647059,3.732283464566929,3.418181818181818,3.197841726618705,47.0,127.0,220.0,3.515174044347243,0.11579391265531985,3.404255319148936,3.635294117647059,3.6001166002890694,0.22600304354832293,3.3598398169336385,3.9630541871921183,3.56873704363816,0.1864415688513335,3.3598398169336385,3.9630541871921183,548.0,572.497161565016,47.0,1172.0,474.6666666666667,452.94179169807995,47.0,1172.0,36828,3.5175953079178885
2005-02,3.752808988764045,445,1.1545142389104377,4.0,11,421,2005-02-01,3.450173465928652,0.24683629251831096,7.040451078886845,2005,2,1,1,32,5,1,0,3.505972696245734,3.404255319148936,3.635294117647059,3.9630541871921183,3.61875,1172.0,425.0,203.0,3.5543456680529055,0.17924110424685671,3.404255319148936,3.752808988764045,3.5650757338843904,0.16709935850646934,3.3598398169336385,3.752808988764045,3.5799086260351634,0.19359014313106082,3.3598398169336385,3.9630541871921183,554.6666666666666,570.4615090725521,47.0,1172.0,515.0,434.3035804595676,47.0,1172.0,37273,3.520403509242615
2005-03,3.0917387127761766,1041,1.1941318672067684,3.5,20,753,2005-03-01,3.4540486817418405,-0.6610702759878682,-17.615345677521045,2005,3,1,1,60,9,1,0,3.752808988764045,3.505972696245734,3.404255319148936,3.3598398169336385,3.7708333333333335,445.0,47.0,874.0,3.450173465928652,0.33404886323209243,3.0917387127761766,3.752808988764045,3.5203922165248134,0.2488201887587134,3.0917387127761766,3.752808988764045,3.5233174076554,0.2287665358304427,3.0917387127761766,3.9630541871921183,886.0,387.4932257472379,445.0,1172.0,542.8333333333334,466.0997389686748,47.0,1172.0,38314,3.5087565902803153
2005-04,3.5175983436853,966,0.9572200834948866,3.5,14,849,2005-04-01,3.2404654048652404,0.4258596309091236,13.77411451845263,2005,4,2,4,91,13,1,0,3.0917387127761766,3.752808988764045,3.505972696245734,3.732283464566929,3.6036036036036037,1041.0,1172.0,127.0,3.4540486817418405,0.3350856563604523,3.0917387127761766,3.752808988764045,3.4846113630445417,0.22670938204827235,3.0917387127761766,3.752808988764045,3.5161503026622083,0.22736551125276294,3.0917387127761766,3.9630541871921183,817.3333333333334,324.6233715143339,445.0,1041.0,682.6666666666666,441.60555552061015,47.0,1172.0,39280,3.508974032586558
2005-05,3.1120591581342434,879,1.0383929304677033,3.0,16,821,2005-05-01,3.4759036766000264,-0.40553918555105684,-11.528865604541515,2005,5,2,6,121,17,1,0,3.5175983436853,3.0917387127761766,3.752808988764045,3.635294117647059,3.4301470588235294,966.0,445.0,425.0,3.2404654048652404,0.2402191280043496,3.0917387127761766,3.5175983436853,3.3974055364590723,0.25590874750572423,3.0917387127761766,3.752808988764045,3.489642977604768,0.2551483113325319,3.0917387127761766,3.9630541871921183,962.0,81.07404023483622,879.0,1041.0,758.3333333333334,427.28897325658505,47.0,1172.0,40159,3.500286361712194
2005-06,3.798053527980535,411,0.9911048808943711,4.0,16,371,2005-06-01,3.568958425347612,0.6859943698462918,22.04310184956646,2005,6,2,2,152,22,1,0,3.1120591581342434,3.5175983436853,3.0917387127761766,3.404255319148936,3.3826291079812205,879.0,1041.0,47.0,3.4759036766000264,0.34489259605378114,3.1120591581342434,3.798053527980535,3.4630385712643394,0.3039974201504114,3.0917387127761766,3.798053527980535,3.524261679271378,0.26720623865957344,3.0917387127761766,3.9630541871921183,752.0,298.5012562787633,411.0,966.0,819.0,317.94402022997684,411.0,1172.0,40570,3.5033029332018732
2005-07,3.7967625899280577,278,0.9895976762106402,4.0,18,242,2005-07-01,3.6096400547171226,-0.001290938052477486,-0.03398946441820483,2005,7,3,4,182,26,1,0,3.798053527980535,3.1120591581342434,3.5175983436853,3.505972696245734,3.418181818181818,411.0,966.0,1172.0,3.568958425347612,0.3956868988421891,3.1120591581342434,3.798053527980535,3.5115035535447263,0.33391837679020975,3.0917387127761766,3.798053527980535,3.5558100769168974,0.2757553438724768,3.0917387127761766,3.9630541871921183,522.6666666666666,315.67757812890886,278.0,879.0,670.0,328.7272425583253,278.0,1041.0,40848,3.505300137093615
2005-08,3.2341040462427744,173,0.9300187111370012,3.5,11,171,2005-08-01,3.5639848340932065,-0.5626585436852833,-14.819429194174205,2005,8,3,0,213,31,1,0,3.7967625899280577,3.798053527980535,3.1120591581342434,3.752808988764045,3.9630541871921183,278.0,879.0,445.0,3.6096400547171226,0.3252243639026727,3.2341040462427744,3.798053527980535,3.4250527297911812,0.32600218275650433,3.0917387127761766,3.798053527980535,3.495064231837786,0.257579187983079,3.0917387127761766,3.798053527980535,287.3333333333333,119.2741939118999,173.0,411.0,624.6666666666666,380.62089625592915,173.0,1041.0,41021,3.5041564076936202
2005-09,3.6610878661087867,239,0.8352731077414236,4.0,15,221,2005-09-01,3.558046426924205,0.4269838198660123,13.202538129905307,2005,9,3,3,244,35,1,0,3.2341040462427744,3.7967625899280577,3.798053527980535,3.0917387127761766,3.3598398169336385,173.0,411.0,1041.0,3.5639848340932065,0.29362886151649864,3.2341040462427744,3.7967625899280577,3.519944255346616,0.29050819531104083,3.1120591581342434,3.798053527980535,3.520168235935715,0.2578817719582581,3.0917387127761766,3.798053527980535,230.0,53.07541803886429,173.0,278.0,491.0,344.2574617927697,173.0,966.0,41260,3.5050654386815316
2005-10,3.778947368421053,95,0.6001586203170572,4.0,10,91,2005-10-01,3.6651969300284652,0.11785950231226616,3.219248120300766,2005,10,4,5,274,39,1,0,3.6610878661087867,3.2341040462427744,3.7967625899280577,3.5175983436853,3.732283464566929,239.0,278.0,966.0,3.558046426924205,0.2866648131049368,3.2341040462427744,3.778947368421053,3.5635024261359085,0.30908519263790685,3.1120591581342434,3.798053527980535,3.5240568945902253,0.261694721625071,3.0917387127761766,3.798053527980535,169.0,72.08328516376204,95.0,239.0,345.8333333333333,281.89247358996147,95.0,879.0,41355,3.5056945955749
2005-11,3.5555555555555554,54,0.7565229963624089,3.5,8,53,2005-11-01,3.6365009746588695,-0.22339181286549747,-5.911482513153832,2005,11,4,1,305,44,1,0,3.778947368421053,3.6610878661087867,3.2341040462427744,3.1120591581342434,3.635294117647059,95.0,173.0,879.0,3.6651969300284652,0.1117525785767617,3.5555555555555554,3.778947368421053,3.6374184923727935,0.21961279606636872,3.2341040462427744,3.798053527980535,3.517412014415933,0.25961754970261763,3.0917387127761766,3.798053527980535,129.33333333333334,97.16137778630761,54.0,239.0,208.33333333333334,130.21469451128522,54.0,411.0,41409,3.505759617474462
2005-12,3.575,60,0.6299381191024281,3.5,7,54,2005-12-01,3.568904831984303,0.01944444444444482,0.5468750000000133,2005,12,4,3,335,48,1,0,3.5555555555555554,3.778947368421053,3.6610878661087867,3.798053527980535,3.404255319148936,54.0,239.0,411.0,3.6365009746588695,0.12374470868213516,3.5555555555555554,3.778947368421053,3.6002429043760373,0.20540165941316446,3.2341040462427744,3.7967625899280577,3.5316407378201884,0.2575225414339856,3.0917387127761766,3.798053527980535,69.66666666666667,22.143471573663046,54.0,95.0,149.83333333333334,95.05244166599516,54.0,278.0,41469,3.505859798885915
2006-01,3.576158940397351,302,0.7542753984105396,3.5,11,271,2006-01-01,3.4305664936459643,0.0011589403973508716,0.032417913212601235,2006,1,1,6,1,52,1,0,3.575,3.5555555555555554,3.778947368421053,3.7967625899280577,3.505972696245734,60.0,95.0,278.0,3.568904831984303,0.011575325981998277,3.5555555555555554,3.576158940397351,3.563475629454253,0.1815479352285927,3.2341040462427744,3.778947368421053,3.53748959149949,0.2576835560673909,3.0917387127761766,3.798053527980535,138.66666666666666,141.48262555286988,54.0,302.0,153.83333333333334,101.7907985363481,54.0,302.0,41771,3.5063680543918028
2006-02,3.1405405405405404,185,1.0473723486242843,3.5,11,175,2006-02-01,3.4401576886145175,-0.4356183998568106,-12.181181181181188,2006,2,1,2,32,5,1,0,3.576158940397351,3.575,3.5555555555555554,3.2341040462427744,3.752808988764045,302.0,54.0,173.0,3.4305664936459643,0.251170511588728,3.1405405405405404,3.576158940397351,3.547881711837215,0.2162071654391496,3.1405405405405404,3.778947368421053,3.4864672208141982,0.2714231323024439,3.0917387127761766,3.798053527980535,182.33333333333334,121.0220365608411,60.0,302.0,155.83333333333334,102.35900872257119,54.0,302.0,41956,3.504754981409095
2006-03,3.6037735849056602,106,0.803910031486216,3.5,9,103,2006-03-01,3.4925491529265114,0.4632330443651198,14.750105543467672,2006,3,1,2,60,9,1,0,3.1405405405405404,3.576158940397351,3.575,3.6610878661087867,3.0917387127761766,185.0,60.0,239.0,3.4401576886145175,0.2598431617588153,3.1405405405405404,3.6037735849056602,3.5383293316366937,0.21141829260559633,3.1405405405405404,3.778947368421053,3.5291367934916553,0.2424266642712023,3.1120591581342434,3.798053527980535,197.66666666666666,98.61203442447353,106.0,302.0,133.66666666666666,94.87395146544405,54.0,302.0,42062,3.5050045171413626
2006-04,3.7333333333333334,150,0.7110505194170884,4.0,11,142,2006-04-01,3.6397127227463315,0.12955974842767315,3.595113438045372,2006,4,2,5,91,13,1,0,3.6037735849056602,3.1405405405405404,3.576158940397351,3.778947368421053,3.5175983436853,106.0,302.0,95.0,3.4925491529265114,0.3116552253670443,3.1405405405405404,3.7333333333333334,3.5307269924554063,0.20162897605597654,3.1405405405405404,3.7333333333333334,3.5471147092956574,0.24939238681713008,3.1120591581342434,3.798053527980535,147.0,39.58535082578212,106.0,185.0,142.83333333333334,93.02992350135209,54.0,302.0,42212,3.5058158817397898
2006-05,3.58203125,128,1.109687733174284,4.0,10,118,2006-05-01,3.526996527777778,-0.1513020833333334,-4.052734375,2006,5,2,0,121,18,1,0,3.7333333333333334,3.6037735849056602,3.1405405405405404,3.5555555555555554,3.1120591581342434,150.0,185.0,54.0,3.6397127227463315,0.0818034004598818,3.58203125,3.7333333333333334,3.5351396081961473,0.20256853761502006,3.1405405405405404,3.7333333333333334,3.5862790502844706,0.20839252158609797,3.1405405405405404,3.798053527980535,128.0,22.000000000005915,106.0,150.0,155.16666666666666,83.29325703001058,60.0,302.0,42340,3.506046291922532
2006-06,3.265625,32,0.7511751546099122,3.5,7,32,2006-06-01,3.2825520833333335,-0.31640625,-8.833151581243182,2006,6,2,3,152,22,1,0,3.58203125,3.7333333333333334,3.6037735849056602,3.575,3.798053527980535,128.0,106.0,60.0,3.526996527777778,0.23866165748799922,3.265625,3.7333333333333334,3.4835771081961475,0.22815222414708428,3.1405405405405404,3.7333333333333334,3.5419100062860926,0.21575430457300063,3.1405405405405404,3.7967625899280577,103.33333333333333,62.74817394421615,32.0,150.0,150.5,90.1903542514428,32.0,302.0,42372,3.5058647219862173
2006-07,3.0,77,0.9733285267845754,3.0,6,77,2006-07-01,3.230051100628931,-0.265625,-8.133971291866027,2006,7,3,5,182,26,1,0,3.265625,3.58203125,3.7333333333333334,3.576158940397351,3.7967625899280577,32.0,150.0,302.0,3.2825520833333335,0.29138460598798105,3.0,3.58203125,3.387550618129922,0.293331242818522,3.0,3.7333333333333334,3.4755131237920875,0.2500660245223442,3.0,3.778947368421053,79.0,48.03123983409429,32.0,128.0,113.0,54.19225036848713,32.0,185.0,42449,3.5049471130061955
2006-08,3.4245283018867925,265,1.0704193564336302,3.5,10,250,2006-08-01,3.2189078079460045,0.42452830188679247,14.150943396226424,2006,8,3,1,213,31,1,0,3.0,3.265625,3.58203125,3.1405405405405404,3.2341040462427744,77.0,128.0,185.0,3.230051100628931,0.21448821998671222,3.0,3.4245283018867925,3.434881911687631,0.26725566509749676,3.0,3.7333333333333334,3.4913818117624227,0.23915808941732783,3.0,3.778947368421053,124.66666666666667,123.59746491467207,32.0,265.0,126.33333333333333,79.4195609825907,32.0,265.0,42714,3.5044481902888984
2006-09,3.2321951219512197,1025,0.9250409413319197,3.5,13,738,2006-09-01,3.445339682723663,-0.19233317993557275,-5.6163407915070795,2006,9,3,4,244,35,1,0,3.4245283018867925,3.0,3.265625,3.6037735849056602,3.6610878661087867,265.0,32.0,106.0,3.2189078079460045,0.21257583190670087,3.0,3.4245283018867925,3.372952167861891,0.26331491832513587,3.0,3.7333333333333334,3.4556407497492923,0.24349930412421997,3.0,3.778947368421053,455.6666666666667,501.9375791204853,77.0,1025.0,279.5,373.62160001798696,32.0,1025.0,43739,3.4980680856901163
2006-10,3.6792956243329775,937,0.9466982293808752,4.0,16,727,2006-10-01,3.5126068445060805,0.4471005023817578,13.832720040486013,2006,10,4,6,274,39,1,0,3.2321951219512197,3.4245283018867925,3.0,3.7333333333333334,3.778947368421053,1025.0,77.0,150.0,3.445339682723663,0.2242756116628777,3.2321951219512197,3.6792956243329775,3.363945883028498,0.24906175176448161,3.0,3.6792956243329775,3.447336437741953,0.232941236497703,3.0,3.7333333333333334,742.3333333333334,415.7178530365677,265.0,1025.0,410.6666666666667,449.50491283930046,32.0,1025.0,44676,3.5018690124451606
2006-11,3.6263297872340425,376,1.0369819479063693,4.0,13,301,2006-11-01,3.645992784247831,-0.05296583709893499,-1.4395645935229018,2006,11,4,2,305,44,1,0,3.6792956243329775,3.2321951219512197,3.4245283018867925,3.58203125,3.5555555555555554,937.0,265.0,128.0,3.5126068445060805,0.24428343289002538,3.2321951219512197,3.6792956243329775,3.3713289725675057,0.25733861225714444,3.0,3.6792956243329775,3.4532342903818267,0.23679443366936911,3.0,3.7333333333333334,779.3333333333334,352.05728700501754,376.0,1025.0,452.0,429.26075991173525,32.0,1025.0,45052,3.5029077510432387
2006-12,3.6323529411764706,476,0.804803689310737,4.0,16,396,2006-12-01,3.5656283252005085,0.006023153942428028,0.16609504087663485,2006,12,4,4,335,48,1,0,3.6263297872340425,3.6792956243329775,3.2321951219512197,3.265625,3.575,376.0,1025.0,32.0,3.645992784247831,0.02899791310001536,3.6263297872340425,3.6792956243329775,3.4324502960969174,0.27042969216565793,3.0,3.6792956243329775,3.4580137021465327,0.2400322197476161,3.0,3.7333333333333334,596.3333333333334,299.2329081724357,376.0,937.0,526.0,377.52986636821237,77.0,1025.0,45528,3.504261114039712
2007-01,3.438202247191011,534,1.0226888318663747,3.5,11,504,2007-01-01,3.5011631067013362,-0.19415069398545937,-5.345039348587544,2007,1,1,0,1,1,1,0,3.6323529411764706,3.6263297872340425,3.6792956243329775,3.0,3.576158940397351,476.0,937.0,77.0,3.5656283252005085,0.11039530612084548,3.438202247191011,3.6323529411764706,3.5054840039620863,0.17127602486275115,3.2321951219512197,3.6792956243329775,3.4465173110460037,0.23714558704665387,3.0,3.7333333333333334,462.0,79.92496481075287,376.0,534.0,602.1666666666666,308.64180965427687,265.0,1025.0,46062,3.5034952889583604
2007-02,3.432934131736527,1670,0.8182638911371685,3.5,11,1506,2007-02-01,3.414340833307993,-0.005268115454484246,-0.15322296583303308,2007,2,1,3,32,5,1,0,3.438202247191011,3.6323529411764706,3.6263297872340425,3.4245283018867925,3.1405405405405404,534.0,376.0,265.0,3.5011631067013362,0.11364425969806026,3.432934131736527,3.6323529411764706,3.506884975603708,0.1705140846945649,3.2321951219512197,3.6792956243329775,3.4708834436456697,0.21701624188683732,3.0,3.7333333333333334,893.3333333333334,673.237947039034,476.0,1670.0,836.3333333333334,484.5371674770334,376.0,1670.0,47732,3.501026564987849
2007-03,3.3718861209964412,281,0.8180724303330185,3.5,13,262,2007-03-01,3.4423888738160175,-0.0610480107400857,-1.778304167729694,2007,3,1,3,60,9,1,0,3.432934131736527,3.438202247191011,3.6323529411764706,3.2321951219512197,3.6037735849056602,1670.0,476.0,1025.0,3.414340833307993,0.036861093421150404,3.3718861209964412,3.438202247191011,3.5301668087779117,0.1303020935411747,3.3718861209964412,3.6792956243329775,3.451559488319901,0.21441595915076697,3.0,3.7333333333333334,828.3333333333334,739.8001982517532,281.0,1670.0,712.3333333333334,520.4662012721545,281.0,1670.0,48013,3.500270760002499
2007-04,3.522346368715084,179,0.9433701673326033,4.0,12,172,2007-04-01,3.433239344853187,0.15046024771864275,4.462198375613569,2007,4,2,6,91,13,1,0,3.3718861209964412,3.432934131736527,3.438202247191011,3.6792956243329775,3.7333333333333334,281.0,534.0,937.0,3.4423888738160175,0.07567440549307901,3.3718861209964412,3.522346368715084,3.504008599508263,0.10826765175879373,3.3718861209964412,3.6323529411764706,3.4339772412683804,0.19716649556099375,3.0,3.6792956243329775,710.0,832.9471771967295,179.0,1670.0,586.0,546.3760609689999,179.0,1670.0,48192,3.5003527556440903
2007-05,3.4054855448480357,1349,1.0135211292090598,3.5,15,1007,2007-05-01,3.399796719548776,-0.11686082386704832,-3.3176982509439568,2007,5,2,1,121,18,1,0,3.522346368715084,3.3718861209964412,3.432934131736527,3.6263297872340425,3.58203125,179.0,1670.0,376.0,3.433239344853187,0.07897643064188917,3.3718861209964412,3.522346368715084,3.4672012257772615,0.09510525206728984,3.3718861209964412,3.6323529411764706,3.419265099172384,0.19162352257690796,3.0,3.6792956243329775,603.0,648.0648115736574,179.0,1349.0,748.1666666666666,612.031834684003,179.0,1670.0,49541,3.497769524232454
2007-06,3.2715582450832073,661,0.8824941368227959,3.5,15,531,2007-06-01,3.2933895966437476,-0.13392729976482842,-3.93269323863199,2007,6,2,4,152,22,1,0,3.4054855448480357,3.522346368715084,3.3718861209964412,3.6323529411764706,3.265625,1349.0,281.0,476.0,3.399796719548776,0.12549080758630624,3.2715582450832073,3.522346368715084,3.407068776428384,0.0831031441779399,3.2715582450832073,3.522346368715084,3.419759536262651,0.19119823589605464,3.0,3.6792956243329775,729.6666666666666,588.0147390442975,179.0,1349.0,779.0,600.1223208646718,179.0,1670.0,50202,3.4947910441815067
2007-07,3.203125,64,0.775204786051699,3.5,7,61,2007-07-01,3.104329769535275,-0.06843324508320725,-2.091763005780345,2007,7,3,6,182,26,1,0,3.2715582450832073,3.4054855448480357,3.522346368715084,3.438202247191011,3.0,661.0,179.0,534.0,3.2933895966437476,0.10293154745275229,3.203125,3.4054855448480357,3.367889235229882,0.11484268815409356,3.203125,3.522346368715084,3.4366866195959846,0.1565011065089002,3.203125,3.6792956243329775,691.3333333333334,643.0368055821792,64.0,1349.0,700.6666666666666,665.6000801282005,64.0,1670.0,50266,3.4944196872637567
2007-08,2.838306063522618,1039,1.2181730131840482,3.0,11,891,2007-08-01,3.2544496239139327,-0.36481893647738195,-11.389469236367045,2007,8,3,2,213,31,1,0,3.203125,3.2715582450832073,3.4054855448480357,3.432934131736527,3.4245283018867925,64.0,1349.0,1670.0,3.104329769535275,0.2329103612523194,2.838306063522618,3.2715582450832073,3.268784557194231,0.23800894481298862,2.838306063522618,3.522346368715084,3.3878347663989694,0.23329497173231026,2.838306063522618,3.6792956243329775,588.0,491.58213962673625,64.0,1039.0,595.5,514.5132651351181,64.0,1349.0,51305,3.4811324432316537
2007-09,3.721917808219178,365,0.9391144085503277,4.0,13,323,2007-09-01,3.3395190683583764,0.8836117446965601,31.131658282120235,2007,9,3,5,244,35,1,0,2.838306063522618,3.203125,3.2715582450832073,3.3718861209964412,3.2321951219512197,1039.0,661.0,281.0,3.2544496239139327,0.44403613772569717,2.838306063522618,3.721917808219178,3.3271231717313543,0.3024965243120222,2.838306063522618,3.721917808219178,3.4286449902546328,0.24607723651613603,2.838306063522618,3.721917808219178,489.3333333333333,499.2497704890143,64.0,1039.0,609.5,505.30456162595675,64.0,1349.0,51670,3.482833365589317
2007-10,3.4583333333333335,108,0.9646194349097507,3.5,13,103,2007-10-01,3.442716767072126,-0.2635844748858447,-7.081953134584706,2007,10,4,0,274,40,1,0,3.721917808219178,2.838306063522618,3.203125,3.522346368715084,3.6792956243329775,365.0,64.0,179.0,3.3395190683583764,0.45362986124436155,2.838306063522618,3.721917808219178,3.316454332501062,0.2952767519423797,2.838306063522618,3.721917808219178,3.4102314660046624,0.233565453643539,2.838306063522618,3.721917808219178,504.0,480.81285340556366,108.0,1039.0,597.6666666666666,518.0724531054194,64.0,1349.0,51778,3.4827822627370697
2007-11,3.1478991596638655,595,1.0816691755348868,3.0,12,496,2007-11-01,3.290057671147766,-0.310434173669468,-8.976409841044863,2007,11,4,3,305,44,1,0,3.4583333333333335,3.721917808219178,2.838306063522618,3.4054855448480357,3.6263297872340425,108.0,1039.0,1349.0,3.442716767072126,0.2873277920401354,3.1478991596638655,3.721917808219178,3.2735232683037,0.2984518832467664,2.838306063522618,3.721917808219178,3.3703622470404806,0.23415731533134154,2.838306063522618,3.721917808219178,356.0,243.62471139028597,108.0,595.0,472.0,369.5261831047977,64.0,1039.0,52373,3.4789777175262064
2007-12,3.2639405204460967,269,0.9595556789090424,3.5,14,241,2007-12-01,3.3656889842790783,0.11604136078223126,3.6863112474867954,2007,12,4,5,335,48,1,0,3.1478991596638655,3.4583333333333335,3.721917808219178,3.2715582450832073,3.6323529411764706,595.0,365.0,661.0,3.290057671147766,0.15685637767091584,3.1478991596638655,3.4583333333333335,3.272253647530849,0.29847811617822556,2.838306063522618,3.721917808219178,3.339661211979616,0.22043385917667963,2.838306063522618,3.721917808219178,324.0,248.11489274124625,108.0,595.0,406.6666666666667,364.0399245504087,64.0,1039.0,52642,3.4778788799817635
